timestamp,ue_id,serving_cell_id,rsrp_serving,rsrq_serving,sinr,cqi,best_neighbor_cell_id,rsrp_neighbor,rsrq_neighbor,ue_speed,pos_x,pos_y,handover_event,target_cell_id,handover_soon
1585,7,3,-46.5,-3.0,16.1,11,1,-63.66,-17.26,1.15,717.15,639.67,0,-1,0
1586,7,3,-45.8,-3.0,20.57,13,1,-69.44,-20.0,1.15,717.89,640.56,0,-1,0
1587,7,3,-46.79,-3.0,18.12,12,1,-66.9,-20.0,1.15,718.02,641.71,0,-1,0
1588,7,3,-45.16,-3.0,21.75,14,1,-69.76,-20.0,1.15,718.81,642.56,0,-1,0
1589,7,3,-47.18,-3.0,14.99,11,1,-63.94,-16.9,1.15,719.65,643.35,0,-1,0
1590,7,3,-45.94,-3.0,19.65,13,1,-67.79,-20.0,1.15,720.12,644.4,0,-1,0
1591,7,3,-45.89,-3.0,17.01,12,1,-65.07,-19.27,1.15,720.34,645.53,0,-1,0
1592,7,3,-46.72,-3.0,17.29,12,1,-66.55,-19.9,1.15,721.39,646.02,0,-1,0
1593,7,3,-47.36,-3.0,16.84,12,1,-67.02,-19.74,1.15,722.39,646.6,0,-1,0
1594,7,3,-44.68,-3.0,19.47,13,1,-66.11,-20.0,1.15,723.21,647.4,0,-1,0
1595,7,3,-47.29,-3.0,17.74,12,1,-67.77,-20.0,1.15,724.16,648.06,0,-1,0
1596,7,3,-44.32,-3.0,19.9,13,1,-66.74,-20.0,1.15,725.09,648.74,0,-1,0
1597,7,3,-46.52,-3.0,17.88,12,1,-67.67,-20.0,1.15,725.68,649.73,0,-1,0
1598,7,3,-48.38,-3.0,16.16,11,1,-68.63,-20.0,1.15,726.45,650.59,0,-1,0
1599,7,3,-46.38,-3.0,17.7,12,2,-65.88,-19.58,1.15,726.81,651.69,0,-1,0
1600,7,3,-43.34,-3.0,22.85,15,1,-69.0,-20.0,1.15,727.53,652.59,0,-1,0
1601,7,3,-44.57,-3.0,20.77,13,1,-67.0,-20.0,1.15,728.48,653.24,0,-1,0
1602,7,3,-45.19,-3.0,20.39,13,1,-68.76,-20.0,1.15,729.5,653.77,0,-1,0
1603,7,3,-43.44,-3.0,20.54,13,1,-67.78,-20.0,1.15,730.33,654.58,0,-1,0
1604,7,3,-44.66,-3.0,21.8,14,2,-69.7,-20.0,1.15,731.18,655.36,0,-1,0
1605,7,3,-45.75,-3.0,20.26,13,1,-67.84,-20.0,1.15,732.33,655.22,0,-1,0
1606,7,3,-44.15,-3.0,19.41,13,1,-65.26,-20.0,1.15,733.4,655.64,0,-1,0
1607,7,3,-42.47,-3.0,20.38,13,1,-63.64,-20.0,1.15,734.54,655.86,0,-1,0
1608,7,3,-42.88,-3.0,20.69,13,1,-65.22,-20.0,1.15,735.51,656.47,0,-1,0
1609,7,3,-44.59,-3.0,19.01,13,1,-64.81,-20.0,1.15,736.46,657.14,0,-1,0
1610,7,3,-44.04,-3.0,22.59,14,1,-69.72,-20.0,1.15,736.87,658.22,0,-1,0
1611,7,3,-45.21,-3.0,21.75,14,1,-69.85,-20.0,1.15,737.66,659.06,0,-1,0
1612,7,3,-41.89,-3.0,24.7,15,1,-69.39,-20.0,1.15,738.55,659.79,0,-1,0
1613,7,3,-41.08,-3.0,24.17,15,1,-67.2,-20.0,1.15,739.4,660.57,0,-1,0
1614,7,3,-42.74,-3.0,21.39,14,2,-67.37,-20.0,1.15,740.18,661.43,0,-1,0
1615,7,3,-43.53,-3.0,20.36,13,1,-65.15,-20.0,1.15,740.76,662.42,0,-1,0
1616,7,3,-41.03,-3.0,23.07,15,1,-64.84,-20.0,1.15,741.3,663.45,0,-1,0
1617,7,3,-41.34,-3.0,23.17,15,1,-66.09,-20.0,1.15,740.94,664.54,0,-1,0
1618,7,3,-41.84,-3.0,22.7,15,2,-66.95,-20.0,1.15,740.43,665.58,0,-1,0
1619,7,3,-42.8,-3.0,23.39,15,1,-69.52,-20.0,1.15,739.83,666.56,0,-1,0
1620,7,3,-46.32,-3.0,18.22,12,1,-66.98,-20.0,1.15,738.92,667.28,0,-1,0
1621,7,3,-42.0,-3.0,23.97,15,1,-66.84,-20.0,1.15,738.05,668.03,0,-1,0
1622,7,3,-41.42,-3.0,24.81,15,1,-69.21,-20.0,1.15,737.23,668.85,0,-1,0
1623,7,3,-40.0,-3.0,26.51,15,1,-68.38,-20.0,1.15,736.32,669.56,0,-1,0
1624,7,3,-38.84,-3.0,27.2,15,1,-68.41,-20.0,1.15,735.25,669.97,0,-1,0
1625,7,3,-41.27,-3.0,25.23,15,1,-68.68,-20.0,1.15,734.24,670.55,0,-1,0
1626,7,3,-40.19,-3.0,26.58,15,1,-69.93,-20.0,1.15,733.28,671.18,0,-1,0
1627,7,3,-37.17,-3.0,29.18,15,1,-69.77,-20.0,1.15,732.16,671.44,0,-1,0
1628,7,3,-39.94,-3.0,28.29,15,2,-71.63,-20.0,1.15,731.16,672.02,0,-1,0
1629,7,3,-37.79,-3.0,27.12,15,2,-67.74,-20.0,1.15,730.41,672.9,0,-1,0
1630,7,3,-39.22,-3.0,25.32,15,1,-67.3,-20.0,1.15,729.5,673.61,0,-1,0
1631,7,3,-36.88,-3.0,27.38,15,1,-65.69,-20.0,1.15,728.4,673.96,0,-1,0
1632,7,3,-39.42,-3.0,26.88,15,1,-69.82,-20.0,1.15,727.26,674.08,0,-1,0
1633,7,3,-40.14,-3.0,25.4,15,1,-69.02,-20.0,1.15,726.1,674.08,0,-1,0
1634,7,3,-43.62,-3.0,23.43,15,1,-70.31,-20.0,1.15,724.95,674.0,0,-1,0
1635,7,3,-39.31,-3.0,28.01,15,1,-69.87,-20.0,1.15,723.83,673.71,0,-1,0
1636,7,3,-38.84,-3.0,27.55,15,2,-69.55,-20.0,1.15,723.03,672.88,0,-1,0
1637,7,3,-39.04,-3.0,24.79,15,1,-65.35,-20.0,1.15,722.69,671.78,0,-1,0
1638,7,3,-42.91,-3.0,19.94,13,1,-63.66,-20.0,1.15,722.21,670.73,0,-1,0
1639,7,3,-43.63,-3.0,22.37,14,1,-67.66,-20.0,1.15,721.14,670.29,0,-1,0
1640,7,3,-44.73,-3.0,19.37,13,2,-66.85,-20.0,1.15,720.0,670.09,0,-1,0
1641,7,3,-38.86,-3.0,24.23,15,1,-64.51,-20.0,1.15,718.98,669.55,0,-1,0
1642,7,3,-43.78,-3.0,19.21,13,1,-63.73,-19.99,1.15,718.24,668.66,0,-1,0
1643,7,3,-41.9,-3.0,24.01,15,1,-68.75,-20.0,1.15,717.39,667.89,0,-1,0
1644,7,3,-43.89,-3.0,23.36,15,1,-69.52,-20.0,1.15,716.49,667.17,0,-1,0
1645,7,3,-44.67,-3.0,21.23,14,1,-69.46,-20.0,1.15,715.64,666.38,0,-1,0
1646,7,3,-40.33,-3.0,24.54,15,1,-67.52,-20.0,1.15,714.75,665.64,0,-1,0
1647,7,3,-42.8,-3.0,20.71,13,1,-64.69,-20.0,1.15,713.88,664.89,0,-1,0
1648,7,3,-44.87,-3.0,21.13,14,1,-68.89,-20.0,1.15,712.96,664.19,0,-1,0
1649,7,3,-41.53,-3.0,24.89,15,1,-69.33,-20.0,1.15,712.6,663.09,0,-1,0
1650,7,3,-42.66,-3.0,24.64,15,1,-68.99,-20.0,1.15,712.42,661.95,0,-1,0
1651,7,3,-44.9,-3.0,19.59,13,1,-67.38,-20.0,1.15,712.71,660.83,0,-1,0
1652,7,3,-44.83,-3.0,20.61,13,2,-68.62,-20.0,1.15,712.66,659.68,0,-1,0
1653,7,3,-41.5,-3.0,23.86,15,1,-67.95,-20.0,1.15,712.86,658.55,0,-1,0
1654,7,3,-45.27,-3.0,16.05,11,2,-63.59,-18.43,1.15,713.35,657.5,0,-1,0
1655,7,3,-48.08,-3.0,14.32,11,1,-64.18,-16.25,1.15,714.18,656.7,0,-1,0
1656,7,3,-42.15,-3.0,23.93,15,0,-69.34,-20.0,1.15,714.86,655.76,0,-1,0
1657,7,3,-44.0,-3.0,20.67,13,1,-66.17,-20.0,1.15,715.63,654.9,0,-1,0
1658,7,3,-46.35,-3.0,18.63,12,1,-67.61,-20.0,1.15,716.31,653.97,0,-1,0
1659,7,3,-45.93,-3.0,21.04,14,1,-70.34,-20.0,1.15,716.92,652.99,0,-1,0
1660,7,3,-46.25,-3.0,17.19,12,1,-64.61,-18.44,1.15,718.04,652.68,0,-1,0
1661,7,3,-44.93,-3.0,20.39,13,2,-67.93,-20.0,1.15,719.0,652.05,0,-1,0
1662,7,3,-45.96,-3.0,18.52,12,2,-67.34,-20.0,1.15,720.13,652.29,0,-1,0
1663,7,3,-41.62,-3.0,25.0,15,1,-68.9,-20.0,1.15,721.27,652.1,0,-1,0
1664,7,3,-46.62,-3.0,17.38,12,2,-66.76,-20.0,1.15,722.42,652.01,0,-1,0
1665,7,3,-43.81,-3.0,22.49,14,1,-68.13,-20.0,1.15,723.54,651.74,0,-1,0
1666,7,3,-46.05,-3.0,16.52,12,1,-63.28,-17.33,1.15,724.36,650.92,0,-1,0
1667,7,3,-44.14,-3.0,20.8,13,1,-66.25,-20.0,1.15,724.97,649.95,0,-1,0
1668,7,3,-43.68,-3.0,21.19,14,1,-66.6,-20.0,1.15,725.87,649.22,0,-1,0
1669,7,3,-43.76,-3.0,21.04,14,1,-67.64,-20.0,1.15,726.37,648.18,0,-1,0
1670,7,3,-43.9,-3.0,21.95,14,2,-68.91,-20.0,1.15,727.3,647.5,0,-1,0
1671,7,3,-44.95,-3.0,19.86,13,2,-67.8,-20.0,1.15,727.94,646.54,0,-1,0
1672,7,3,-43.58,-3.0,18.35,12,1,-63.66,-20.0,1.15,728.55,645.56,0,-1,0
1673,7,3,-46.91,-3.0,18.1,12,1,-66.04,-19.2,1.15,728.96,644.48,0,-1,0
1674,7,3,-45.0,-3.0,18.09,12,1,-64.28,-19.35,1.15,728.97,643.32,0,-1,0
1675,7,3,-51.9,-3.0,12.26,10,1,-65.42,-13.77,1.15,728.62,642.22,0,-1,0
1676,7,3,-46.88,-3.0,17.76,12,1,-67.28,-20.0,1.15,728.62,641.07,0,-1,0
1677,7,3,-44.89,-3.0,18.52,12,1,-64.66,-19.83,1.15,728.52,639.92,0,-1,0
1678,7,3,-47.61,-3.0,15.28,11,1,-64.29,-16.81,1.15,728.33,638.78,0,-1,0
1679,7,3,-46.54,-3.0,17.09,12,1,-65.96,-19.5,1.15,728.56,637.65,0,-1,0
1680,7,3,-44.81,-3.0,18.19,12,1,-64.26,-19.51,1.15,728.62,636.5,0,-1,0
1681,7,3,-45.46,-3.0,18.82,13,2,-67.72,-20.0,1.15,729.11,635.45,0,-1,0
1682,7,3,-46.94,-3.0,17.16,12,2,-66.51,-19.65,1.15,729.95,634.67,0,-1,0
1683,7,3,-45.93,-3.0,19.48,13,1,-66.93,-20.0,1.15,730.96,634.11,0,-1,0
1684,7,3,-47.46,-3.0,19.0,13,1,-68.56,-20.0,1.15,731.49,633.09,0,-1,0
1685,7,3,-46.73,-3.0,17.53,12,1,-66.44,-19.79,1.15,731.86,631.99,0,-1,0
1686,7,3,-46.47,-3.0,16.3,11,1,-65.25,-18.88,1.15,732.4,630.97,0,-1,0
1687,7,3,-45.82,-3.0,15.86,11,1,-62.47,-16.76,1.15,733.37,630.35,0,-1,0
1688,7,3,-49.87,-3.0,12.7,10,1,-63.75,-14.11,1.15,734.24,629.58,0,-1,0
1689,7,3,-46.24,-3.0,17.21,12,2,-66.17,-20.0,1.15,735.02,628.74,0,-1,0
1690,7,3,-48.17,-3.0,18.06,12,1,-69.24,-20.0,1.15,736.04,628.2,0,-1,0
1691,7,3,-52.23,-3.0,9.47,8,1,-62.86,-11.1,1.15,737.07,627.67,0,-1,0
1692,7,3,-48.16,-3.0,17.91,12,1,-68.73,-20.0,1.15,738.08,627.11,0,-1,0
1693,7,3,-49.93,-3.0,13.5,10,1,-64.41,-14.68,1.15,739.03,626.46,0,-1,0
1694,7,3,-48.06,-3.0,18.37,12,1,-69.85,-20.0,1.15,740.15,626.18,0,-1,0
1695,7,3,-51.35,-3.0,11.66,9,1,-64.71,-13.64,1.15,741.16,626.74,0,-1,0
1696,7,3,-49.72,-3.0,16.22,11,1,-68.31,-18.69,1.15,742.28,626.45,0,-1,0
1697,7,3,-47.62,-3.0,15.2,11,1,-64.68,-17.19,1.15,743.39,626.13,0,-1,0
1698,7,3,-50.59,-3.0,14.61,11,1,-66.51,-16.07,1.15,744.44,625.67,0,-1,0
1699,7,3,-50.33,-3.0,14.07,10,1,-66.15,-15.99,1.15,745.6,625.73,0,-1,0
1700,7,3,-48.75,-3.0,12.97,10,1,-62.55,-14.02,1.15,746.73,625.97,0,-1,0
1701,7,3,-46.25,-3.0,20.81,13,1,-69.44,-20.0,1.15,747.83,626.3,0,-1,0
1702,7,3,-48.26,-3.0,14.01,10,1,-63.21,-15.13,1.15,748.99,626.35,0,-1,0
1703,7,3,-45.88,-3.0,16.56,12,1,-64.11,-18.32,1.15,750.14,626.25,0,-1,0
1704,7,3,-50.08,-3.0,12.75,10,1,-63.56,-13.71,1.15,751.26,626.5,0,-1,0
1705,7,3,-49.17,-3.0,15.84,11,1,-66.5,-17.44,1.15,752.1,627.3,0,-1,0
1706,7,3,-48.18,-3.0,15.67,11,1,-66.46,-18.39,1.15,752.63,628.33,0,-1,0
1707,7,3,-47.63,-3.0,17.62,12,1,-67.72,-20.0,1.15,752.65,629.48,0,-1,0
1708,7,3,-47.45,-3.0,17.73,12,1,-67.54,-20.0,1.15,751.67,630.1,0,-1,0
1709,7,3,-46.54,-3.0,19.98,13,1,-67.83,-20.0,1.15,750.65,630.64,0,-1,0
1710,7,3,-46.46,-3.0,17.28,12,1,-65.85,-19.48,1.15,749.67,631.25,0,-1,0
1711,7,3,-47.18,-3.0,17.34,12,1,-65.87,-18.77,1.15,748.81,632.01,0,-1,0
1712,7,3,-48.41,-3.0,15.66,11,1,-65.61,-17.31,1.15,748.11,632.93,0,-1,0
1713,7,3,-47.98,-3.0,14.4,11,1,-63.7,-15.87,1.15,747.66,633.99,0,-1,0
1714,7,3,-46.68,-3.0,19.23,13,1,-67.69,-20.0,1.15,747.69,635.15,0,-1,0
1715,7,3,-46.42,-3.0,20.96,13,1,-70.73,-20.0,1.15,747.51,636.29,0,-1,0
1716,7,3,-45.08,-3.0,20.33,13,1,-68.05,-20.0,1.15,747.77,637.41,0,-1,0
1717,7,3,-46.0,-3.0,19.08,13,1,-66.32,-20.0,1.15,748.02,638.54,0,-1,0
1718,7,3,-47.19,-3.0,14.03,10,1,-62.25,-15.23,1.15,748.03,639.69,0,-1,0
1719,7,3,-47.82,-3.0,18.97,13,1,-68.62,-20.0,1.15,748.07,640.85,0,-1,0
1720,7,3,-49.98,-3.0,15.44,11,1,-68.2,-18.35,1.15,747.25,641.66,0,-1,0
1721,7,3,-44.02,-3.0,19.58,13,1,-64.41,-20.0,1.15,746.4,642.44,0,-1,0
1722,7,3,-46.4,-3.0,18.46,12,1,-68.61,-20.0,1.15,746.04,643.54,0,-1,0
1723,7,3,-46.82,-3.0,19.59,13,1,-68.4,-20.0,1.15,745.09,644.2,0,-1,0
1724,7,3,-43.37,-3.0,22.7,14,1,-67.71,-20.0,1.15,744.39,645.11,0,-1,0
1725,7,3,-46.99,-3.0,19.0,13,1,-68.1,-20.0,1.15,743.28,645.45,0,-1,0
1726,7,3,-46.6,-3.0,15.79,11,1,-64.15,-17.66,1.15,742.29,646.04,0,-1,0
1727,7,3,-42.56,-3.0,20.04,13,1,-63.66,-20.0,1.15,741.54,646.91,0,-1,0
1728,7,3,-44.97,-3.0,21.85,14,2,-70.33,-20.0,1.15,740.39,647.08,0,-1,0
1729,7,3,-46.93,-3.0,19.61,13,1,-69.54,-20.0,1.15,739.98,648.16,0,-1,0
1730,7,3,-44.98,-3.0,20.41,13,1,-68.23,-20.0,1.15,739.44,649.18,0,-1,0
1731,7,3,-45.37,-3.0,18.43,12,1,-65.02,-19.71,1.15,738.74,650.09,0,-1,0
1732,7,3,-44.11,-3.0,18.5,12,1,-63.45,-19.4,1.15,737.88,650.87,0,-1,0
1733,7,3,-42.89,-3.0,23.02,15,0,-70.28,-20.0,1.15,736.93,651.53,0,-1,0
1734,7,3,-42.45,-3.0,21.81,14,1,-65.17,-20.0,1.15,736.06,652.29,0,-1,0
1735,7,3,-42.36,-3.0,21.12,14,1,-65.18,-20.0,1.15,735.74,653.39,0,-1,0
1736,7,3,-48.33,-3.0,16.2,11,1,-66.23,-18.0,1.15,735.71,654.55,0,-1,0
1737,7,3,-45.07,-3.0,18.11,12,1,-64.68,-19.68,1.15,735.62,655.7,0,-1,0
1738,7,3,-40.53,-3.0,22.07,14,2,-64.43,-20.0,1.15,735.08,656.72,0,-1,0
1739,7,3,-46.07,-3.0,21.51,14,1,-71.12,-20.0,1.15,734.62,657.78,0,-1,0
1740,7,3,-42.56,-3.0,21.58,14,1,-66.41,-20.0,1.15,733.47,657.79,0,-1,0
1741,7,3,-43.58,-3.0,20.41,13,1,-66.88,-20.0,1.15,732.37,658.14,0,-1,0
1742,7,3,-48.52,-3.0,14.55,11,1,-64.66,-16.29,1.15,731.28,658.52,0,-1,0
1743,7,3,-43.87,-3.0,20.5,13,1,-66.18,-20.0,1.15,730.13,658.44,0,-1,0
1744,7,3,-41.28,-3.0,22.73,15,1,-67.45,-20.0,1.15,729.57,659.45,0,-1,0
1745,7,3,-44.46,-3.0,22.65,14,2,-70.65,-20.0,1.15,728.68,660.19,0,-1,0
1746,7,3,-41.9,-3.0,22.69,14,1,-67.67,-20.0,1.15,728.26,661.26,0,-1,0
1747,7,3,-46.28,-3.0,17.96,12,1,-65.8,-19.58,1.15,727.68,662.26,0,-1,0
1748,7,3,-45.02,-3.0,20.47,13,1,-68.16,-20.0,1.15,726.69,662.85,0,-1,0
1749,7,3,-46.36,-3.0,20.91,13,2,-71.28,-20.0,1.15,725.89,663.69,0,-1,0
1750,7,3,-41.83,-3.0,22.21,14,1,-65.69,-20.0,1.15,724.94,664.34,0,-1,0
1751,7,3,-44.44,-3.0,21.13,14,1,-67.68,-20.0,1.15,723.9,664.84,0,-1,0
1752,7,3,-43.87,-3.0,21.43,14,1,-67.81,-20.0,1.15,722.87,665.36,0,-1,0
1753,7,3,-44.39,-3.0,19.19,13,1,-64.95,-20.0,1.15,721.79,665.76,0,-1,0
1754,7,3,-43.07,-3.0,22.6,14,1,-66.94,-20.0,1.15,720.82,666.39,0,-1,0
1755,7,3,-37.43,-3.0,28.51,15,1,-67.8,-20.0,1.15,719.67,666.32,0,-1,0
1756,7,3,-38.7,-3.0,27.16,15,2,-68.57,-20.0,1.15,718.52,666.18,0,-1,0
1757,7,3,-40.76,-3.0,23.24,15,1,-66.17,-20.0,1.15,717.38,666.02,0,-1,0
1758,7,3,-37.62,-3.0,28.35,15,1,-67.49,-20.0,1.15,716.25,666.24,0,-1,0
1759,7,3,-40.41,-3.0,23.04,15,1,-64.52,-20.0,1.15,715.31,666.91,0,-1,0
1760,7,3,-43.67,-3.0,22.49,14,2,-69.49,-20.0,1.15,714.49,667.73,0,-1,0
1761,7,3,-39.55,-3.0,25.4,15,1,-66.39,-20.0,1.15,713.74,668.61,0,-1,0
1762,7,3,-40.52,-3.0,25.68,15,1,-69.25,-20.0,1.15,713.25,669.65,0,-1,0
1763,7,3,-40.29,-3.0,24.28,15,1,-66.89,-20.0,1.15,712.59,670.6,0,-1,0
1764,7,3,-43.33,-3.0,20.92,13,1,-67.76,-20.0,1.15,712.05,671.62,0,-1,0
1765,7,3,-42.01,-3.0,23.04,15,1,-67.31,-20.0,1.15,711.24,672.44,0,-1,0
1766,7,3,-38.84,-3.0,26.8,15,2,-69.08,-20.0,1.15,710.43,673.27,0,-1,0
1767,7,3,-42.25,-3.0,23.14,15,2,-68.88,-20.0,1.15,709.6,674.07,0,-1,0
1768,7,3,-40.96,-3.0,23.72,15,1,-67.52,-20.0,1.15,709.09,675.1,0,-1,0
1769,7,3,-42.08,-3.0,24.05,15,1,-68.51,-20.0,1.15,709.32,676.23,0,-1,0
1770,7,3,-41.68,-3.0,21.55,14,1,-65.65,-20.0,1.15,710.29,676.85,0,-1,0
1771,7,3,-41.66,-3.0,23.44,15,1,-67.37,-20.0,1.15,711.09,677.69,0,-1,0
1772,7,3,-41.57,-3.0,23.56,15,1,-67.78,-20.0,1.15,711.86,678.55,0,-1,0
1773,7,3,-38.91,-3.0,25.44,15,1,-67.48,-20.0,1.15,712.72,679.31,0,-1,0
1774,7,3,-38.41,-3.0,28.59,15,1,-70.18,-20.0,1.15,713.79,679.75,0,-1,0
1775,7,3,-42.21,-3.0,23.56,15,2,-69.18,-20.0,1.15,714.82,680.27,0,-1,0
1776,7,3,-44.68,-3.0,20.29,13,1,-66.65,-20.0,1.15,715.76,680.94,0,-1,0
1777,7,3,-40.46,-3.0,23.36,15,1,-65.67,-20.0,1.15,716.82,681.4,0,-1,0
1778,7,3,-42.13,-3.0,22.93,15,1,-66.39,-20.0,1.15,717.73,682.12,0,-1,0
1779,7,3,-39.68,-3.0,26.13,15,2,-68.59,-20.0,1.15,718.29,683.13,0,-1,0
1780,7,3,-44.1,-3.0,20.2,13,2,-66.83,-20.0,1.15,719.28,683.72,0,-1,0
1781,7,3,-38.66,-3.0,26.66,15,1,-67.83,-20.0,1.15,720.23,684.37,0,-1,0
1782,7,3,-41.55,-3.0,25.44,15,1,-70.48,-20.0,1.15,721.38,684.28,0,-1,0
1783,7,3,-40.38,-3.0,25.49,15,1,-68.31,-20.0,1.15,722.53,684.42,0,-1,0
1784,7,3,-39.29,-3.0,25.58,15,1,-67.93,-20.0,1.15,723.65,684.14,0,-1,0
1785,7,3,-43.9,-3.0,20.04,13,1,-66.9,-20.0,1.15,724.8,684.13,0,-1,0
1786,7,3,-37.26,-3.0,28.17,15,1,-68.11,-20.0,1.15,725.92,684.42,0,-1,0
1787,7,3,-39.5,-3.0,24.63,15,1,-67.26,-20.0,1.15,727.06,684.55,0,-1,0
1788,7,3,-38.94,-3.0,26.57,15,1,-67.68,-20.0,1.15,728.08,685.1,0,-1,0
1789,7,3,-38.76,-3.0,27.62,15,2,-68.72,-20.0,1.15,728.16,686.26,0,-1,0
1790,7,3,-39.17,-3.0,25.14,15,1,-65.06,-20.0,1.15,727.85,687.37,0,-1,0
1791,7,3,-37.66,-3.0,28.89,15,1,-68.77,-20.0,1.15,727.73,688.51,0,-1,0
1792,7,3,-37.61,-3.0,25.19,15,2,-65.96,-20.0,1.15,727.97,689.64,0,-1,0
1793,7,3,-43.31,-3.0,21.28,14,1,-66.97,-20.0,1.15,728.36,690.73,0,-1,0
1794,7,3,-32.04,-3.0,30.0,15,2,-66.61,-20.0,1.15,728.73,691.82,0,-1,0
1795,7,3,-34.73,-3.0,30.0,15,1,-69.61,-20.0,1.15,729.53,692.65,0,-1,0
1796,7,3,-37.75,-3.0,26.69,15,1,-65.73,-20.0,1.15,730.46,693.34,0,-1,0
1797,7,3,-38.35,-3.0,24.97,15,1,-65.37,-20.0,1.15,731.53,693.76,0,-1,0
1798,7,3,-40.08,-3.0,27.93,15,1,-71.1,-20.0,1.15,732.35,694.57,0,-1,0
1799,7,3,-35.67,-3.0,30.0,15,1,-69.42,-20.0,1.15,733.01,695.52,0,-1,0
0,8,0,-62.68,-5.29,-3.77,2,2,-59.76,-3.0,13.26,387.59,485.18,0,-1,0
1,8,0,-64.2,-7.22,-6.3,1,2,-58.8,-3.0,13.26,393.99,496.79,0,-1,0
2,8,0,-64.66,-6.82,-5.81,1,2,-60.65,-3.0,13.26,394.9,510.02,0,-1,0
3,8,0,-59.28,-3.0,1.98,4,2,-63.79,-6.64,13.26,394.31,523.27,0,-1,1
4,8,0,-64.9,-7.44,-6.57,1,2,-59.51,-3.0,13.26,392.68,536.42,0,-1,1
5,8,0,-62.8,-7.14,-6.21,1,2,-57.0,-3.0,13.26,390.68,549.53,0,-1,1
6,8,0,-63.22,-7.56,-6.72,1,2,-57.17,-3.0,13.26,387.3,562.35,1,2,0
7,8,2,-58.25,-3.0,2.69,5,0,-64.12,-7.74,13.26,385.13,575.43,0,-1,0
8,8,2,-57.12,-3.0,5.78,6,0,-66.02,-9.92,13.26,384.77,588.68,0,-1,0
9,8,2,-57.88,-3.0,4.56,6,0,-66.08,-9.51,13.26,381.74,601.59,0,-1,0
10,8,2,-55.76,-3.0,5.7,6,0,-64.67,-9.95,13.26,380.11,614.75,0,-1,0
11,8,2,-54.25,-3.0,7.98,7,3,-65.9,-12.28,13.26,379.6,628.0,0,-1,0
12,8,2,-54.49,-3.0,8.56,8,0,-65.97,-12.05,13.26,378.84,641.23,0,-1,0
13,8,2,-49.78,-3.0,10.16,8,3,-60.72,-11.34,13.26,381.23,654.27,0,-1,0
14,8,2,-49.76,-3.0,12.8,10,3,-65.65,-16.11,13.26,381.6,667.53,0,-1,0
15,8,2,-49.41,-3.0,15.34,11,3,-67.28,-18.0,13.26,380.42,680.73,0,-1,0
16,8,2,-54.51,-3.0,8.9,8,3,-64.75,-10.77,13.26,381.54,693.94,0,-1,0
17,8,2,-49.18,-3.0,14.34,11,3,-65.37,-16.35,13.26,385.78,706.51,0,-1,0
18,8,2,-49.43,-3.0,14.78,11,3,-65.66,-16.37,13.26,390.59,718.86,0,-1,0
19,8,2,-48.39,-3.0,15.39,11,3,-65.52,-17.25,13.26,395.75,731.07,0,-1,0
20,8,2,-48.64,-3.0,13.28,10,3,-62.53,-14.09,13.26,397.9,744.16,0,-1,0
21,8,2,-49.07,-3.0,14.37,11,3,-64.27,-15.35,13.26,399.17,757.35,0,-1,0
22,8,2,-52.66,-3.0,11.82,10,3,-66.23,-13.85,13.26,401.4,770.42,0,-1,0
23,8,2,-50.04,-3.0,11.24,9,3,-61.81,-12.08,13.26,402.36,783.65,0,-1,0
24,8,2,-50.15,-3.0,13.02,10,3,-63.7,-13.76,13.26,404.21,796.78,0,-1,0
25,8,2,-56.37,-3.0,7.48,7,3,-64.64,-8.98,13.26,402.69,809.95,0,-1,0
26,8,2,-55.4,-3.0,7.02,7,3,-62.94,-8.33,13.26,400.98,823.09,0,-1,0
27,8,2,-48.97,-3.0,16.39,12,3,-66.52,-17.65,13.26,399.13,836.22,0,-1,0
28,8,2,-54.27,-3.0,10.59,9,3,-65.51,-11.6,13.26,397.7,849.4,0,-1,0
29,8,2,-56.92,-3.0,4.99,6,3,-62.22,-6.49,13.26,394.5,862.27,0,-1,0
30,8,2,-53.39,-3.0,11.83,10,3,-66.47,-13.36,13.26,388.51,874.09,0,-1,0
31,8,2,-50.82,-3.0,15.62,11,3,-67.93,-17.22,13.26,383.3,886.29,0,-1,0
32,8,2,-55.08,-3.0,9.08,8,3,-65.11,-10.53,13.26,379.1,898.86,0,-1,0
33,8,2,-57.76,-3.0,10.16,8,3,-69.41,-12.05,13.26,374.57,911.32,0,-1,0
34,8,2,-60.47,-3.0,3.7,5,3,-65.29,-6.37,13.26,369.49,923.57,0,-1,0
35,8,2,-59.03,-3.0,8.67,8,3,-68.59,-10.11,13.26,364.09,935.68,0,-1,0
36,8,2,-55.78,-3.0,10.54,9,3,-66.91,-11.5,13.26,357.67,947.28,0,-1,0
37,8,2,-61.09,-3.0,7.9,7,3,-70.05,-9.62,13.26,354.76,960.21,0,-1,0
38,8,2,-57.58,-3.0,10.84,9,3,-69.92,-12.68,13.26,350.45,972.75,0,-1,0
39,8,2,-58.32,-3.0,12.25,10,3,-72.36,-14.29,13.26,347.61,985.7,0,-1,0
40,8,2,-61.36,-3.0,6.27,7,3,-68.48,-8.04,13.26,341.05,997.22,0,-1,0
41,8,2,-58.62,-3.0,10.18,8,3,-69.93,-11.71,13.26,334.41,1000.0,0,-1,0
